species	orthogroup	tpm
Atriplex_lentiformis	684981at3193	5.857205865089932
Atriplex_lentiformis	604350at3193	51.12748007291574
Atriplex_lentiformis	521492at3193	21.475378771290426
Atriplex_lentiformis	269518at3193	140.2960677515779
Atriplex_lentiformis	602252at3193	22.053282468923115
Atriplex_lentiformis	567568at3193	366.134178576148
Atriplex_lentiformis	419660at3193	1.2307468221886906
Atriplex_lentiformis	542760at3193	25.56789891788639
Atriplex_lentiformis	165594at3193	313.6501798738078
Atriplex_lentiformis	104604at3193	322.20300994202626
Atriplex_lentiformis	221887at3193	15.661877325386298
Atriplex_lentiformis	539334at3193	11.2932978624024
Atriplex_lentiformis	504118at3193	8.54134793905714
Atriplex_lentiformis	472276at3193	13.277174714272572
Atriplex_lentiformis	100585at3193	4.579597490248398
Atriplex_lentiformis	159717at3193	35.71538878254502
Atriplex_lentiformis	296827at3193	15.114514283113479
Atriplex_lentiformis	292968at3193	77.70526389420593
Atriplex_lentiformis	542303at3193	25.062142771991947
Atriplex_lentiformis	164746at3193	4.138719894638878
Atriplex_lentiformis	406705at3193	42.154422159484994
Atriplex_lentiformis	98321at3193	8.006443458976717
Atriplex_lentiformis	229021at3193	48.895426492321896
Atriplex_lentiformis	60532at3193	19.739497827212254
Atriplex_lentiformis	625256at3193	87.1564123509849
Atriplex_lentiformis	603128at3193	14.864601673445726
Atriplex_lentiformis	434678at3193	44.31107341157045
Atriplex_lentiformis	689805at3193	39.2701474783401
Atriplex_lentiformis	294374at3193	3.259224965065771
Atriplex_lentiformis	525045at3193	198.0658239286361
Bassia_scoparia	669896at3193	14.472696929370256
Bassia_scoparia	159717at3193	32.51733736591201
Bassia_scoparia	296827at3193	57.49266307381419
Bassia_scoparia	472276at3193	16.046743929579804
Bassia_scoparia	539334at3193	0.8454337449856271
Bassia_scoparia	567568at3193	108.83467794772899
Bassia_scoparia	512294at3193	94.73689776396132
Bassia_scoparia	216901at3193	35.25749796191943
Bassia_scoparia	529272at3193	91.14744654421503
Bassia_scoparia	679178at3193	126.32758484592028
Bassia_scoparia	521492at3193	37.16243332695416
Bassia_scoparia	292968at3193	20.47347466792647
Bassia_scoparia	673472at3193	8.17593890998311
Bassia_scoparia	542760at3193	39.77433974944858
Bassia_scoparia	229021at3193	48.38587647056304
Bassia_scoparia	640011at3193	17.35427024396535
Bassia_scoparia	249892at3193	2.3399261434256413
